Archive:  aer_20161214_data.zip
Zip file size: 53623786 bytes, number of entries: 1048
-rw-r--r--  2.0 unx     1313 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/indmatch_employment_1991.dta
-rw-r--r--  2.0 unx    47629 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/dln_employment.dta
-rw-r--r--  2.0 unx   461615 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/beta_industry.dta
-rw-r--r--  2.0 unx    55235 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/adao_shock_mmc.dta
-rw-r--r--  2.0 unx    93599 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/lambda.dta
-rw-r--r--  2.0 unx   585439 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/frtc_kume.dta
-rw-r--r--  2.0 unx   101228 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/rtc_trains_post.dta
-rw-r--r--  2.0 unx   628623 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/colombia_worldmb_adh_shocks.dta
-rw-r--r--  2.0 unx   550989 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/mmc_rer.dta
-rw-r--r--  2.0 unx    79806 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/lambda_mmc1970.dta
-rw-r--r--  2.0 unx    13609 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/dlnrent.dta
-rw-r--r--  2.0 unx    64287 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/Temp/rais_codemun_to_mmc_1991_2010.dta
-rw-r--r--  2.0 unx     6791 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/Temp/rais_mmc_to_mesoreg.dta
-rw-r--r--  2.0 unx     5522 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Data/Temp/rais_mmc_to_mesoreg_old.dta
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Panel_1986_2010/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/StateOwnedFirms/
-rw-r--r--  2.0 unx     8083 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/PlantEntryExit.log
-rw-r--r--  2.0 unx    55260 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/JobCreationDestruction_Base1986.dta
-rw-r--r--  2.0 unx     8076 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/JobDestruction_JobCreation.log
-rw-r--r--  2.0 unx    58647 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/PanelOfPlantMMCpairs.smcl
-rw-r--r--  2.0 unx   164124 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/JobCreationDestruction_Base1991.dta
-rw-r--r--  2.0 unx    55260 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/PlantEntryExit_Base1986.dta
-rw-r--r--  2.0 unx   164124 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/JobDestruction_JobCreation/PlantEntryExit_Base1991.dta
-rw-r--r--  2.0 unx    36239 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Panel_1986_2010/Sampling1986_2010.log
-rw-r--r--  2.0 unx    32506 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Panel_1986_2010/Panel_1986_2010.log
-rw-r--r--  2.0 unx    72049 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/StateOwnedFirms/share_SOF.dta
-rw-r--r--  2.0 unx    61417 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/StateOwnedFirms/StateOwnedFirms.log
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/
-rw-r--r--  2.0 unx   302711 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/mmcEarnPremia_wrkrFE_1986_2010.dta
-rw-r--r--  2.0 unx    62420 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/RegionalEarningsPremiaFixedEffects.log
-rw-r--r--  2.0 unx   616836 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/RegionYearFE_all_est_withse.dta
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Bootstrap/
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/
-rw-r--r--  2.0 unx    66928 b- defN 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/1_est_fe_actual_data.log
-rw-r--r--  2.0 unx     8019 b- defN 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/6_est_nlfe_bootstrap_collect.log
-rw-r--r--  2.0 unx    25038 b- defN 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/2_est_nlfe_actual_data.log
-rw-r--r--  2.0 unx    27967 b- defN 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/nlhdfe_conv_track.csv
-rw-r--r--  2.0 unx    27677 b- defN 21-Sep-20 11:24 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia_WorkerFE/Temp/Logs/3_est_fe_actual_data_cp_renormalize.log
-rw-r--r--  2.0 unx   257621 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_main_1986_2010.dta
-rw-r--r--  2.0 unx  1124924 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalEarnPremia_Manuf.log
-rw-r--r--  2.0 unx   257621 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_noindfe_1986_2010.dta
-rw-r--r--  2.0 unx    25638 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalAvgEarnings.log
-rw-r--r--  2.0 unx  1114433 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalEarnPremia_NoIndFE.log
-rw-r--r--  2.0 unx   202853 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_main_1986_2010_wide.dta
-rw-r--r--  2.0 unx    43906 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcAvgEarnings_1991_2010.dta
-rw-r--r--  2.0 unx   257621 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_rawavg_1986_2010.dta
-rw-r--r--  2.0 unx  1163636 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalEarnPremia.log
-rw-r--r--  2.0 unx   253526 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_manuf_1986_2010.dta
-rw-r--r--  2.0 unx  1088303 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalEarnPremia_RawAvg.log
-rw-r--r--  2.0 unx   220535 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/mmcEarnPremia_mmc1970_1986_2010.dta
-rw-r--r--  2.0 unx  1018380 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEarnPremia/RegionalEarnPremia_MMC1970.log
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/PanelOfPlants/
-rw-r--r--  2.0 unx   736935 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/NumberPlants.dta
-rw-r--r--  2.0 unx     7639 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/NumberPlantsMMC.log
-rw-r--r--  2.0 unx   348135 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/PlantSize.dta
-rw-r--r--  2.0 unx    61162 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/Plants/PanelOfPlants/PanelOfPlants.log
-rw-r--r--  2.0 unx   117447 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/RegionalEmployment_BySector.log
-rw-r--r--  2.0 unx   116804 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/RegionalEmployment_MMC1970.log
-rw-r--r--  2.0 unx   790014 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/mmcEmployment_mmc1970_1986_2010.dta
-rw-r--r--  2.0 unx  4096831 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/mmcEmployment_bysector_1986_2010.dta
-rw-r--r--  2.0 unx   914479 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/mmcEmployment_main_1986_2010.dta
-rw-r--r--  2.0 unx   153362 b- defN 21-Sep-20 11:22 data/ReplicationFiles/ProcessedData_RAIS/RegionalEmployment/RegionalEmployment_Main.log
drwxr-xr-x  2.0 unx        0 b- stor 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/
-rw-r--r--  2.0 unx     3226 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/5c_PlantEntryExit.do
-rw-r--r--  2.0 unx    14805 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/0b_Panel_1986_2010.do
-rw-r--r--  2.0 unx    12684 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/3b_RegionalEmployment_MMC1970.do
-rw-r--r--  2.0 unx    12505 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1d_ReginalEarningsPremia_RawAvg.do
-rw-r--r--  2.0 unx     5137 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1g_RegionalEarningsPremiaFixedEffects.do
-rw-r--r--  2.0 unx    12658 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/3a_RegionalEmployment.do
-rw-r--r--  2.0 unx     3468 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/4b_NumberPlantsMMC.do
-rw-r--r--  2.0 unx     3170 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/5b_JobDestruction_JobCreation.do
-rw-r--r--  2.0 unx    13909 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1b_RegionalEarningsPremia_Manuf.do
-rw-r--r--  2.0 unx    12665 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1c_RegionalEarningsPremia_MMC1970.do
-rw-r--r--  2.0 unx     9306 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/4a_PanelOfPlants.do
-rw-r--r--  2.0 unx     6325 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/0_README.txt
-rw-r--r--  2.0 unx     8573 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/2_StateOwnedFirms.do
-rw-r--r--  2.0 unx     7608 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/5a_PanelOfPlantMMCpairs.do
-rw-r--r--  2.0 unx    12408 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1a_RegionalEarningsPremia.do
-rw-r--r--  2.0 unx     4469 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/0a_Sampling1986_2010.do
-rw-r--r--  2.0 unx    12578 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1e_RegionalEarningsPremia_NoIndFE.do
-rw-r--r--  2.0 unx     7617 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/3c_RegionalEmployment_BySector.do
-rw-r--r--  2.0 unx     8320 b- defN 21-Sep-20 11:20 data/ReplicationFiles/Codes_RAIS_Manipulation/1f_RegionalAvgEarnings.do
-rw-r--r--  2.0 unx     5386 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/6_est_nlfe_bootstrap_collect.do
-rw-r--r--  2.0 unx    12668 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/3_est_fe_actual_data_cp_renormalize.do
-rw-r--r--  2.0 unx    16116 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/5_est_nlfe_bootstrap.do
-rw-r--r--  2.0 unx     7343 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/1_est_fe_actual_data.do
-rw-r--r--  2.0 unx    14093 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/2_est_nlfe_actual_data.do
-rw-r--r--  2.0 unx   388694 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/ERoshchina_nl_hdfe_160320.pdf
-rw-r--r--  2.0 unx     1349 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/0_README.txt
-rw-r--r--  2.0 unx      352 b- defN 21-Sep-20 11:22 data/ReplicationFiles/Codes_RAIS_Manipulation/EarnWrkrFE_VaryingReturns/4_boostrap_master_file_loop.do
-rw-r--r--  2.0 unx      291 b- defN 21-Sep-20 11:24 citations/AER_107_10_2908_46.ris
1048 files, 54878295300 bytes uncompressed, 53399564 bytes compressed:  99.9%
